hodnota,ps_kod,vuzemi_kod,rok,ps_txt,ps0_txt,vuzemi_txt
2,E87,3051,2017,"Jiné poruchy tekutin, elektrolytů a acidobasické rovnováhy","Nemoci endokrinní, výživy a přeměny látek (E00 - E90)",Karlovarský kraj
6,E87,3140,2017,"Jiné poruchy tekutin, elektrolytů a acidobasické rovnováhy","Nemoci endokrinní, výživy a přeměny látek (E00 - E90)",Moravskoslezský kraj
6,E87,3093,2017,"Jiné poruchy tekutin, elektrolytů a acidobasické rovnováhy","Nemoci endokrinní, výživy a přeměny látek (E00 - E90)",Pardubický kraj
6,E87,3131,2017,"Jiné poruchy tekutin, elektrolytů a acidobasické rovnováhy","Nemoci endokrinní, výživy a přeměny látek (E00 - E90)",Zlínský kraj
3,E87,3034,2017,"Jiné poruchy tekutin, elektrolytů a acidobasické rovnováhy","Nemoci endokrinní, výživy a přeměny látek (E00 - E90)",Jihočeský kraj
4,E87,3115,2017,"Jiné poruchy tekutin, elektrolytů a acidobasické rovnováhy","Nemoci endokrinní, výživy a přeměny látek (E00 - E90)",Jihomoravský kraj
1,E87,3123,2017,"Jiné poruchy tekutin, elektrolytů a acidobasické rovnováhy","Nemoci endokrinní, výživy a přeměny látek (E00 - E90)",Olomoucký kraj
2,E87,3069,2017,"Jiné poruchy tekutin, elektrolytů a acidobasické rovnováhy","Nemoci endokrinní, výživy a přeměny látek (E00 - E90)",Ústecký kraj
11,F03,3042,2017,Neurčená demence,Poruchy duševní a poruchy chování (F00 - F99),Plzeňský kraj
6,F03,3107,2017,Neurčená demence,Poruchy duševní a poruchy chování (F00 - F99),Kraj Vysočina
23,F03,3026,2017,Neurčená demence,Poruchy duševní a poruchy chování (F00 - F99),Středočeský kraj
9,F03,3085,2017,Neurčená demence,Poruchy duševní a poruchy chování (F00 - F99),Královéhradecký kraj
28,F03,3018,2017,Neurčená demence,Poruchy duševní a poruchy chování (F00 - F99),Hlavní město Praha
3,F03,3051,2017,Neurčená demence,Poruchy duševní a poruchy chování (F00 - F99),Karlovarský kraj
44,F03,3140,2017,Neurčená demence,Poruchy duševní a poruchy chování (F00 - F99),Moravskoslezský kraj
7,F03,3093,2017,Neurčená demence,Poruchy duševní a poruchy chování (F00 - F99),Pardubický kraj
12,F03,3131,2017,Neurčená demence,Poruchy duševní a poruchy chování (F00 - F99),Zlínský kraj
11,F03,3034,2017,Neurčená demence,Poruchy duševní a poruchy chování (F00 - F99),Jihočeský kraj
11,F03,3115,2017,Neurčená demence,Poruchy duševní a poruchy chování (F00 - F99),Jihomoravský kraj
3,F03,3123,2017,Neurčená demence,Poruchy duševní a poruchy chování (F00 - F99),Olomoucký kraj
24,F03,3069,2017,Neurčená demence,Poruchy duševní a poruchy chování (F00 - F99),Ústecký kraj
20,F03,3077,2017,Neurčená demence,Poruchy duševní a poruchy chování (F00 - F99),Liberecký kraj
1,G35,3042,2017,Roztroušená skleróza - sclerosis multiplex,Nemoci nervové soustavy (G00 - G99),Plzeňský kraj
10,G35,3107,2017,Roztroušená skleróza - sclerosis multiplex,Nemoci nervové soustavy (G00 - G99),Kraj Vysočina
10,G35,3026,2017,Roztroušená skleróza - sclerosis multiplex,Nemoci nervové soustavy (G00 - G99),Středočeský kraj
2,G35,3085,2017,Roztroušená skleróza - sclerosis multiplex,Nemoci nervové soustavy (G00 - G99),Královéhradecký kraj
14,G35,3018,2017,Roztroušená skleróza - sclerosis multiplex,Nemoci nervové soustavy (G00 - G99),Hlavní město Praha
6,G35,3051,2017,Roztroušená skleróza - sclerosis multiplex,Nemoci nervové soustavy (G00 - G99),Karlovarský kraj
12,G35,3140,2017,Roztroušená skleróza - sclerosis multiplex,Nemoci nervové soustavy (G00 - G99),Moravskoslezský kraj
7,G35,3093,2017,Roztroušená skleróza - sclerosis multiplex,Nemoci nervové soustavy (G00 - G99),Pardubický kraj
7,G35,3131,2017,Roztroušená skleróza - sclerosis multiplex,Nemoci nervové soustavy (G00 - G99),Zlínský kraj
8,G35,3034,2017,Roztroušená skleróza - sclerosis multiplex,Nemoci nervové soustavy (G00 - G99),Jihočeský kraj
12,G35,3115,2017,Roztroušená skleróza - sclerosis multiplex,Nemoci nervové soustavy (G00 - G99),Jihomoravský kraj
6,G35,3123,2017,Roztroušená skleróza - sclerosis multiplex,Nemoci nervové soustavy (G00 - G99),Olomoucký kraj
8,G35,3069,2017,Roztroušená skleróza - sclerosis multiplex,Nemoci nervové soustavy (G00 - G99),Ústecký kraj
8,G35,3077,2017,Roztroušená skleróza - sclerosis multiplex,Nemoci nervové soustavy (G00 - G99),Liberecký kraj
1,G37,3026,2017,Jiné demyelinizující nemoci centrální nervové soustavy,Nemoci nervové soustavy (G00 - G99),Středočeský kraj
1,G37,3085,2017,Jiné demyelinizující nemoci centrální nervové soustavy,Nemoci nervové soustavy (G00 - G99),Královéhradecký kraj
4,G37,3018,2017,Jiné demyelinizující nemoci centrální nervové soustavy,Nemoci nervové soustavy (G00 - G99),Hlavní město Praha
1,G37,3051,2017,Jiné demyelinizující nemoci centrální nervové soustavy,Nemoci nervové soustavy (G00 - G99),Karlovarský kraj
1,G37,3140,2017,Jiné demyelinizující nemoci centrální nervové soustavy,Nemoci nervové soustavy (G00 - G99),Moravskoslezský kraj
1,G37,3034,2017,Jiné demyelinizující nemoci centrální nervové soustavy,Nemoci nervové soustavy (G00 - G99),Jihočeský kraj
2,G37,3069,2017,Jiné demyelinizující nemoci centrální nervové soustavy,Nemoci nervové soustavy (G00 - G99),Ústecký kraj
1,G37,3077,2017,Jiné demyelinizující nemoci centrální nervové soustavy,Nemoci nervové soustavy (G00 - G99),Liberecký kraj
11,G41,3042,2017,Status epilepticus,Nemoci nervové soustavy (G00 - G99),Plzeňský kraj
2,G41,3107,2017,Status epilepticus,Nemoci nervové soustavy (G00 - G99),Kraj Vysočina
1,G41,3026,2017,Status epilepticus,Nemoci nervové soustavy (G00 - G99),Středočeský kraj
1,G41,3085,2017,Status epilepticus,Nemoci nervové soustavy (G00 - G99),Královéhradecký kraj
4,G41,3018,2017,Status epilepticus,Nemoci nervové soustavy (G00 - G99),Hlavní město Praha
4,G41,3051,2017,Status epilepticus,Nemoci nervové soustavy (G00 - G99),Karlovarský kraj
4,G41,3140,2017,Status epilepticus,Nemoci nervové soustavy (G00 - G99),Moravskoslezský kraj
1,G41,3093,2017,Status epilepticus,Nemoci nervové soustavy (G00 - G99),Pardubický kraj
2,G41,3131,2017,Status epilepticus,Nemoci nervové soustavy (G00 - G99),Zlínský kraj
9,G41,3034,2017,Status epilepticus,Nemoci nervové soustavy (G00 - G99),Jihočeský kraj
6,G41,3115,2017,Status epilepticus,Nemoci nervové soustavy (G00 - G99),Jihomoravský kraj
8,G41,3123,2017,Status epilepticus,Nemoci nervové soustavy (G00 - G99),Olomoucký kraj
2,G41,3069,2017,Status epilepticus,Nemoci nervové soustavy (G00 - G99),Ústecký kraj
8,G93,3042,2017,Jiné poruchy mozku,Nemoci nervové soustavy (G00 - G99),Plzeňský kraj
3,G93,3107,2017,Jiné poruchy mozku,Nemoci nervové soustavy (G00 - G99),Kraj Vysočina
25,G93,3026,2017,Jiné poruchy mozku,Nemoci nervové soustavy (G00 - G99),Středočeský kraj
7,G93,3085,2017,Jiné poruchy mozku,Nemoci nervové soustavy (G00 - G99),Královéhradecký kraj
32,G93,3018,2017,Jiné poruchy mozku,Nemoci nervové soustavy (G00 - G99),Hlavní město Praha
8,G93,3051,2017,Jiné poruchy mozku,Nemoci nervové soustavy (G00 - G99),Karlovarský kraj
22,G93,3140,2017,Jiné poruchy mozku,Nemoci nervové soustavy (G00 - G99),Moravskoslezský kraj
2,G93,3093,2017,Jiné poruchy mozku,Nemoci nervové soustavy (G00 - G99),Pardubický kraj
7,G93,3131,2017,Jiné poruchy mozku,Nemoci nervové soustavy (G00 - G99),Zlínský kraj
9,G93,3034,2017,Jiné poruchy mozku,Nemoci nervové soustavy (G00 - G99),Jihočeský kraj
19,G93,3115,2017,Jiné poruchy mozku,Nemoci nervové soustavy (G00 - G99),Jihomoravský kraj
8,G93,3123,2017,Jiné poruchy mozku,Nemoci nervové soustavy (G00 - G99),Olomoucký kraj
8,G93,3069,2017,Jiné poruchy mozku,Nemoci nervové soustavy (G00 - G99),Ústecký kraj
6,G93,3077,2017,Jiné poruchy mozku,Nemoci nervové soustavy (G00 - G99),Liberecký kraj
7,I05,3042,2017,Revmatická vada dvojcípé chlopně - valvulae mitralis,Nemoci oběhové soustavy (I00 - I99),Plzeňský kraj
1,I05,3107,2017,Revmatická vada dvojcípé chlopně - valvulae mitralis,Nemoci oběhové soustavy (I00 - I99),Kraj Vysočina
10,I05,3026,2017,Revmatická vada dvojcípé chlopně - valvulae mitralis,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
5,I05,3085,2017,Revmatická vada dvojcípé chlopně - valvulae mitralis,Nemoci oběhové soustavy (I00 - I99),Královéhradecký kraj
6,I05,3018,2017,Revmatická vada dvojcípé chlopně - valvulae mitralis,Nemoci oběhové soustavy (I00 - I99),Hlavní město Praha
2,I05,3051,2017,Revmatická vada dvojcípé chlopně - valvulae mitralis,Nemoci oběhové soustavy (I00 - I99),Karlovarský kraj
3,I05,3140,2017,Revmatická vada dvojcípé chlopně - valvulae mitralis,Nemoci oběhové soustavy (I00 - I99),Moravskoslezský kraj
3,I05,3093,2017,Revmatická vada dvojcípé chlopně - valvulae mitralis,Nemoci oběhové soustavy (I00 - I99),Pardubický kraj
2,I05,3131,2017,Revmatická vada dvojcípé chlopně - valvulae mitralis,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
5,I05,3115,2017,Revmatická vada dvojcípé chlopně - valvulae mitralis,Nemoci oběhové soustavy (I00 - I99),Jihomoravský kraj
4,I05,3123,2017,Revmatická vada dvojcípé chlopně - valvulae mitralis,Nemoci oběhové soustavy (I00 - I99),Olomoucký kraj
3,I05,3069,2017,Revmatická vada dvojcípé chlopně - valvulae mitralis,Nemoci oběhové soustavy (I00 - I99),Ústecký kraj
1,I05,3077,2017,Revmatická vada dvojcípé chlopně - valvulae mitralis,Nemoci oběhové soustavy (I00 - I99),Liberecký kraj
1,I30,3042,2017,Akutní zánět osrdečníku - pericarditis acuta,Nemoci oběhové soustavy (I00 - I99),Plzeňský kraj
1,I30,3026,2017,Akutní zánět osrdečníku - pericarditis acuta,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
1,I30,3018,2017,Akutní zánět osrdečníku - pericarditis acuta,Nemoci oběhové soustavy (I00 - I99),Hlavní město Praha
1,I30,3051,2017,Akutní zánět osrdečníku - pericarditis acuta,Nemoci oběhové soustavy (I00 - I99),Karlovarský kraj
2,I30,3140,2017,Akutní zánět osrdečníku - pericarditis acuta,Nemoci oběhové soustavy (I00 - I99),Moravskoslezský kraj
1,I30,3093,2017,Akutní zánět osrdečníku - pericarditis acuta,Nemoci oběhové soustavy (I00 - I99),Pardubický kraj
1,I30,3131,2017,Akutní zánět osrdečníku - pericarditis acuta,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
3,I44,3042,2017,Blokáda atrioventrikulární a levého raménka,Nemoci oběhové soustavy (I00 - I99),Plzeňský kraj
1,I44,3107,2017,Blokáda atrioventrikulární a levého raménka,Nemoci oběhové soustavy (I00 - I99),Kraj Vysočina
4,I44,3026,2017,Blokáda atrioventrikulární a levého raménka,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
1,I44,3085,2017,Blokáda atrioventrikulární a levého raménka,Nemoci oběhové soustavy (I00 - I99),Královéhradecký kraj
2,I44,3140,2017,Blokáda atrioventrikulární a levého raménka,Nemoci oběhové soustavy (I00 - I99),Moravskoslezský kraj
2,I44,3131,2017,Blokáda atrioventrikulární a levého raménka,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
1,I44,3115,2017,Blokáda atrioventrikulární a levého raménka,Nemoci oběhové soustavy (I00 - I99),Jihomoravský kraj
3,I44,3123,2017,Blokáda atrioventrikulární a levého raménka,Nemoci oběhové soustavy (I00 - I99),Olomoucký kraj
3,I44,3069,2017,Blokáda atrioventrikulární a levého raménka,Nemoci oběhové soustavy (I00 - I99),Ústecký kraj
3,I44,3077,2017,Blokáda atrioventrikulární a levého raménka,Nemoci oběhové soustavy (I00 - I99),Liberecký kraj
7,I74,3042,2017,Tepenný vmetek - arteriální embolie - a trombóza,Nemoci oběhové soustavy (I00 - I99),Plzeňský kraj
4,I74,3107,2017,Tepenný vmetek - arteriální embolie - a trombóza,Nemoci oběhové soustavy (I00 - I99),Kraj Vysočina
17,I74,3026,2017,Tepenný vmetek - arteriální embolie - a trombóza,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
7,I74,3085,2017,Tepenný vmetek - arteriální embolie - a trombóza,Nemoci oběhové soustavy (I00 - I99),Královéhradecký kraj
14,I74,3018,2017,Tepenný vmetek - arteriální embolie - a trombóza,Nemoci oběhové soustavy (I00 - I99),Hlavní město Praha
2,I74,3051,2017,Tepenný vmetek - arteriální embolie - a trombóza,Nemoci oběhové soustavy (I00 - I99),Karlovarský kraj
23,I74,3140,2017,Tepenný vmetek - arteriální embolie - a trombóza,Nemoci oběhové soustavy (I00 - I99),Moravskoslezský kraj
5,I74,3093,2017,Tepenný vmetek - arteriální embolie - a trombóza,Nemoci oběhové soustavy (I00 - I99),Pardubický kraj
8,I74,3131,2017,Tepenný vmetek - arteriální embolie - a trombóza,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
11,I74,3034,2017,Tepenný vmetek - arteriální embolie - a trombóza,Nemoci oběhové soustavy (I00 - I99),Jihočeský kraj
10,I74,3115,2017,Tepenný vmetek - arteriální embolie - a trombóza,Nemoci oběhové soustavy (I00 - I99),Jihomoravský kraj
11,I74,3123,2017,Tepenný vmetek - arteriální embolie - a trombóza,Nemoci oběhové soustavy (I00 - I99),Olomoucký kraj
8,I74,3069,2017,Tepenný vmetek - arteriální embolie - a trombóza,Nemoci oběhové soustavy (I00 - I99),Ústecký kraj
4,I74,3077,2017,Tepenný vmetek - arteriální embolie - a trombóza,Nemoci oběhové soustavy (I00 - I99),Liberecký kraj
4,I82,3042,2017,Jiná žilní embolie a trombóza,Nemoci oběhové soustavy (I00 - I99),Plzeňský kraj
8,I82,3107,2017,Jiná žilní embolie a trombóza,Nemoci oběhové soustavy (I00 - I99),Kraj Vysočina
8,I82,3026,2017,Jiná žilní embolie a trombóza,Nemoci oběhové soustavy (I00 - I99),Středočeský kraj
2,I82,3085,2017,Jiná žilní embolie a trombóza,Nemoci oběhové soustavy (I00 - I99),Královéhradecký kraj
7,I82,3018,2017,Jiná žilní embolie a trombóza,Nemoci oběhové soustavy (I00 - I99),Hlavní město Praha
3,I82,3140,2017,Jiná žilní embolie a trombóza,Nemoci oběhové soustavy (I00 - I99),Moravskoslezský kraj
2,I82,3093,2017,Jiná žilní embolie a trombóza,Nemoci oběhové soustavy (I00 - I99),Pardubický kraj
3,I82,3131,2017,Jiná žilní embolie a trombóza,Nemoci oběhové soustavy (I00 - I99),Zlínský kraj
7,I82,3034,2017,Jiná žilní embolie a trombóza,Nemoci oběhové soustavy (I00 - I99),Jihočeský kraj
2,I82,3115,2017,Jiná žilní embolie a trombóza,Nemoci oběhové soustavy (I00 - I99),Jihomoravský kraj
4,I82,3123,2017,Jiná žilní embolie a trombóza,Nemoci oběhové soustavy (I00 - I99),Olomoucký kraj
1,I82,3069,2017,Jiná žilní embolie a trombóza,Nemoci oběhové soustavy (I00 - I99),Ústecký kraj
1,J12,3042,2017,Virový zánět plic - pneumonie - nezařazený (-á) jinde,Nemoci dýchací soustavy (J00 - J99),Plzeňský kraj
1,J12,3026,2017,Virový zánět plic - pneumonie - nezařazený (-á) jinde,Nemoci dýchací soustavy (J00 - J99),Středočeský kraj
1,J12,3093,2017,Virový zánět plic - pneumonie - nezařazený (-á) jinde,Nemoci dýchací soustavy (J00 - J99),Pardubický kraj
1,J12,3131,2017,Virový zánět plic - pneumonie - nezařazený (-á) jinde,Nemoci dýchací soustavy (J00 - J99),Zlínský kraj
2,J12,3034,2017,Virový zánět plic - pneumonie - nezařazený (-á) jinde,Nemoci dýchací soustavy (J00 - J99),Jihočeský kraj
2,J12,3123,2017,Virový zánět plic - pneumonie - nezařazený (-á) jinde,Nemoci dýchací soustavy (J00 - J99),Olomoucký kraj
9,J40,3042,2017,Zánět průdušek neurčený jako akutní nebo chronický,Nemoci dýchací soustavy (J00 - J99),Plzeňský kraj
2,J40,3107,2017,Zánět průdušek neurčený jako akutní nebo chronický,Nemoci dýchací soustavy (J00 - J99),Kraj Vysočina
6,J40,3026,2017,Zánět průdušek neurčený jako akutní nebo chronický,Nemoci dýchací soustavy (J00 - J99),Středočeský kraj
2,J40,3085,2017,Zánět průdušek neurčený jako akutní nebo chronický,Nemoci dýchací soustavy (J00 - J99),Královéhradecký kraj
7,J40,3018,2017,Zánět průdušek neurčený jako akutní nebo chronický,Nemoci dýchací soustavy (J00 - J99),Hlavní město Praha
2,J40,3051,2017,Zánět průdušek neurčený jako akutní nebo chronický,Nemoci dýchací soustavy (J00 - J99),Karlovarský kraj
14,J40,3140,2017,Zánět průdušek neurčený jako akutní nebo chronický,Nemoci dýchací soustavy (J00 - J99),Moravskoslezský kraj
4,J40,3093,2017,Zánět průdušek neurčený jako akutní nebo chronický,Nemoci dýchací soustavy (J00 - J99),Pardubický kraj
5,J40,3131,2017,Zánět průdušek neurčený jako akutní nebo chronický,Nemoci dýchací soustavy (J00 - J99),Zlínský kraj
1,J40,3034,2017,Zánět průdušek neurčený jako akutní nebo chronický,Nemoci dýchací soustavy (J00 - J99),Jihočeský kraj
13,J40,3115,2017,Zánět průdušek neurčený jako akutní nebo chronický,Nemoci dýchací soustavy (J00 - J99),Jihomoravský kraj
1,J40,3123,2017,Zánět průdušek neurčený jako akutní nebo chronický,Nemoci dýchací soustavy (J00 - J99),Olomoucký kraj
11,J40,3069,2017,Zánět průdušek neurčený jako akutní nebo chronický,Nemoci dýchací soustavy (J00 - J99),Ústecký kraj
1,J70,3042,2017,Stavy dýchací soustavy způsobené jinými zevními činiteli,Nemoci dýchací soustavy (J00 - J99),Plzeňský kraj
1,J70,3107,2017,Stavy dýchací soustavy způsobené jinými zevními činiteli,Nemoci dýchací soustavy (J00 - J99),Kraj Vysočina
2,J70,3018,2017,Stavy dýchací soustavy způsobené jinými zevními činiteli,Nemoci dýchací soustavy (J00 - J99),Hlavní město Praha
1,J70,3051,2017,Stavy dýchací soustavy způsobené jinými zevními činiteli,Nemoci dýchací soustavy (J00 - J99),Karlovarský kraj
1,J70,3140,2017,Stavy dýchací soustavy způsobené jinými zevními činiteli,Nemoci dýchací soustavy (J00 - J99),Moravskoslezský kraj
1,J70,3123,2017,Stavy dýchací soustavy způsobené jinými zevními činiteli,Nemoci dýchací soustavy (J00 - J99),Olomoucký kraj
1,J70,3077,2017,Stavy dýchací soustavy způsobené jinými zevními činiteli,Nemoci dýchací soustavy (J00 - J99),Liberecký kraj
2,J85,3042,2017,Absces plic a mezihrudí - mediastina,Nemoci dýchací soustavy (J00 - J99),Plzeňský kraj
1,J85,3107,2017,Absces plic a mezihrudí - mediastina,Nemoci dýchací soustavy (J00 - J99),Kraj Vysočina
3,J85,3026,2017,Absces plic a mezihrudí - mediastina,Nemoci dýchací soustavy (J00 - J99),Středočeský kraj
1,J85,3085,2017,Absces plic a mezihrudí - mediastina,Nemoci dýchací soustavy (J00 - J99),Královéhradecký kraj
5,J85,3018,2017,Absces plic a mezihrudí - mediastina,Nemoci dýchací soustavy (J00 - J99),Hlavní město Praha
1,J85,3051,2017,Absces plic a mezihrudí - mediastina,Nemoci dýchací soustavy (J00 - J99),Karlovarský kraj
2,J85,3140,2017,Absces plic a mezihrudí - mediastina,Nemoci dýchací soustavy (J00 - J99),Moravskoslezský kraj
2,J85,3131,2017,Absces plic a mezihrudí - mediastina,Nemoci dýchací soustavy (J00 - J99),Zlínský kraj
2,J85,3115,2017,Absces plic a mezihrudí - mediastina,Nemoci dýchací soustavy (J00 - J99),Jihomoravský kraj
1,J85,3123,2017,Absces plic a mezihrudí - mediastina,Nemoci dýchací soustavy (J00 - J99),Olomoucký kraj
